# BLASTP 2.9.0+
# Query: EDEG_00001-t26_1-p1 | transcript=EDEG_00001-t26_1 | gene=EDEG_00001 | organism=Edhazardia_aedis_USNM_41457 | gene_product=hypothetical protein | transcript_product=hypothetical protein | location=AFBI03000001:5447-6043(+) | protein_length=198 | sequence_SO=contig | SO=protein_coding | is_pseudo=false
# Database: Saccharomyces_cerevisiae_S288C.faa
# 0 hits found
# BLASTP 2.9.0+
# Query: EDEG_00002-t26_1-p1 | transcript=EDEG_00002-t26_1 | gene=EDEG_00002 | organism=Edhazardia_aedis_USNM_41457 | gene_product=hypothetical protein | transcript_product=hypothetical protein | location=AFBI03000001:14636-18244(-) | protein_length=1202 | sequence_SO=contig | SO=protein_coding | is_pseudo=false
# Database: Saccharomyces_cerevisiae_S288C.faa
# 0 hits found
# BLASTP 2.9.0+
# Query: EDEG_00003-t26_1-p1 | transcript=EDEG_00003-t26_1 | gene=EDEG_00003 | organism=Edhazardia_aedis_USNM_41457 | gene_product=hypothetical protein | transcript_product=hypothetical protein | location=AFBI03000001:18372-21566(-) | protein_length=1064 | sequence_SO=contig | SO=protein_coding | is_pseudo=false
# Database: Saccharomyces_cerevisiae_S288C.faa
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 1 hits found
EDEG_02650-t26_1-p1	NP_010122.1	29.464	224	132	9	55	268	262	469	6.95e-19	85.1
EDEG_02650-t26_1-p1	NP_011055.3	25.000	280	152	11	4	231	130	403	7.41e-19	85.5
EDEG_02650-t26_1-p1	NP_014874.1	25.532	282	171	8	10	267	224	490	8.98e-19	84.7
EDEG_02650-t26_1-p1	NP_011336.3	25.670	261	154	10	4	231	47	300	1.01e-18	84.7
EDEG_02650-t26_1-p1	NP_010256.2	27.046	281	165	10	1	249	432	704	2.50e-18	83.6
EDEG_02650-t26_1-p1	NP_013466.1	27.746	173	118	2	84	249	528	700	5.19e-18	82.8
EDEG_02650-t26_1-p1	NP_015294.1	29.464	224	138	8	1	213	1	215	1.52e-17	79.7
EDEG_02650-t26_1-p1	NP_012806.1	25.385	260	133	8	10	212	195	450	1.60e-17	80.9
EDEG_02650-t26_1-p1	NP_013214.1	27.076	277	149	9	13	250	29	291	9.10e-17	78.6
EDEG_02650-t26_1-p1	NP_009718.3	27.090	299	173	10	4	265	5	295	1.11e-16	77.0
EDEG_02650-t26_1-p1	NP_014597.1	26.154	260	164	10	6	249	840	1087	1.31e-16	78.6
EDEG_02650-t26_1-p1	NP_012394.1	29.108	213	132	8	5	207	367	570	3.39e-16	77.4
EDEG_02650-t26_1-p1	NP_011950.1	33.824	136	71	4	87	207	158	289	1.63e-15	75.1
EDEG_02650-t26_1-p1	NP_011566.1	26.577	222	127	6	10	203	5	218	3.10e-15	73.6
EDEG_02650-t26_1-p1	NP_010569.3	31.839	223	118	10	57	252	757	972	3.84e-15	74.3
EDEG_02650-t26_1-p1	NP_009385.2	33.043	115	75	2	96	208	1191	1305	5.71e-15	73.6
EDEG_02650-t26_1-p1	NP_015379.1	27.731	238	135	11	7	219	38	263	9.35e-15	72.0
EDEG_02650-t26_1-p1	NP_012753.2	27.391	230	131	10	8	203	413	640	2.31e-14	71.6
EDEG_02650-t26_1-p1	NP_014378.1	25.461	271	164	10	9	249	24	286	2.37e-14	71.6
EDEG_02650-t26_1-p1	NP_014513.1	29.362	235	138	7	11	227	45	269	3.28e-14	70.5
EDEG_02650-t26_1-p1	NP_012783.1	30.102	196	125	6	10	200	186	374	8.49e-14	69.7
EDEG_02650-t26_1-p1	NP_009537.1	26.403	303	153	13	6	252	12	300	1.17e-13	68.6
EDEG_02650-t26_1-p1	NP_012876.1	25.413	303	165	11	7	251	99	398	1.23e-13	69.3
EDEG_02650-t26_1-p1	NP_012171.1	26.523	279	168	13	1	249	14	285	2.49e-13	68.6
EDEG_02650-t26_1-p1	NP_010175.1	27.500	200	133	7	11	205	11	203	6.75e-13	66.2
EDEG_02650-t26_1-p1	NP_015283.1	28.125	192	122	6	32	208	175	365	6.88e-13	67.0
EDEG_02650-t26_1-p1	NP_012370.1	28.221	163	86	4	72	203	603	765	9.47e-13	66.6
EDEG_02650-t26_1-p1	NP_014019.1	30.317	221	107	9	42	219	88	304	1.43e-12	66.2
EDEG_02650-t26_1-p1	NP_011554.3	27.368	190	94	6	112	257	120	309	3.21e-12	64.3
EDEG_02650-t26_1-p1	NP_011895.1	26.484	219	135	7	7	207	23	233	4.11e-12	64.3
EDEG_02650-t26_1-p1	NP_010259.1	25.379	264	164	9	13	250	308	564	8.77e-12	63.5
EDEG_02650-t26_1-p1	NP_013859.1	24.229	227	129	9	7	211	39	244	1.29e-11	62.8
EDEG_02650-t26_1-p1	NP_012761.1	25.000	292	168	10	5	250	21	307	5.66e-11	60.8
EDEG_02650-t26_1-p1	NP_012593.3	31.343	134	61	4	118	229	371	495	1.29e-10	60.1
EDEG_02650-t26_1-p1	NP_012429.1	25.600	250	134	12	3	202	33	280	2.61e-10	59.3
EDEG_02650-t26_1-p1	NP_012723.3	33.036	112	53	3	118	207	312	423	5.57e-10	58.2
EDEG_02650-t26_1-p1	NP_010204.1	33.645	107	62	6	112	211	265	369	8.52e-10	57.4
EDEG_02650-t26_1-p1	NP_014092.1	26.263	198	105	6	112	272	141	334	2.84e-09	55.5
EDEG_02650-t26_1-p1	NP_009615.1	22.263	274	175	9	10	249	38	307	2.87e-09	56.2
EDEG_02650-t26_1-p1	NP_014245.1	29.825	171	94	7	96	248	158	320	6.72e-09	54.7
EDEG_02650-t26_1-p1	NP_009410.1	40.789	76	42	1	149	221	227	302	7.73e-09	54.3
EDEG_02650-t26_1-p1	NP_010533.1	26.627	169	103	5	118	265	168	336	1.00e-08	53.9
EDEG_02650-t26_1-p1	NP_012003.1	30.986	142	78	5	96	219	151	290	1.16e-08	53.9
EDEG_02650-t26_1-p1	NP_012229.1	28.829	111	75	3	106	212	166	276	2.11e-08	52.8
EDEG_02650-t26_1-p1	NP_015299.1	26.036	169	104	5	118	265	169	337	2.75e-08	52.8
EDEG_02650-t26_1-p1	NP_015487.1	24.458	323	183	11	13	282	66	380	7.52e-08	51.6
EDEG_02650-t26_1-p1	NP_010067.1	25.439	228	138	10	12	221	366	579	2.25e-07	50.1
EDEG_02650-t26_1-p1	NP_014910.1	29.703	101	62	2	118	209	323	423	2.88e-07	49.7
EDEG_02650-t26_1-p1	NP_014704.1	25.714	105	74	3	112	212	144	248	4.23e-07	48.9
EDEG_02650-t26_1-p1	NP_014216.1	32.609	92	52	3	118	200	544	634	7.11e-07	48.5
EDEG_02650-t26_1-p1	NP_009655.2	34.815	135	66	7	95	207	107	241	2.56e-06	47.0
# BLASTP 2.9.0+
# Query: EDEG_02651-t26_1-p1 | transcript=EDEG_02651-t26_1 | gene=EDEG_02651 | organism=Edhazardia_aedis_USNM_41457 | gene_product=hypothetical protein | transcript_product=hypothetical protein | location=AFBI03000050:48546-51785(+) | protein_length=1079 | sequence_SO=contig | SO=protein_coding | is_pseudo=false
# Database: Saccharomyces_cerevisiae_S288C.faa
# 0 hits found
# BLASTP 2.9.0+
# Query: EDEG_02652-t26_1-p1 | transcript=EDEG_02652-t26_1 | gene=EDEG_02652 | organism=Edhazardia_aedis_USNM_41457 | gene_product=hypothetical protein | transcript_product=hypothetical protein | location=AFBI03000050:64212-65582(+) | protein_length=456 | sequence_SO=contig | SO=protein_coding | is_pseudo=false
# Database: Saccharomyces_cerevisiae_S288C.faa
# 0 hits found
# BLASTP 2.9.0+
# Query: EDEG_02653-t26_1-p1 | transcript=EDEG_02653-t26_1 | gene=EDEG_02653 | organism=Edhazardia_aedis_USNM_41457 | gene_product=hypothetical protein | transcript_product=hypothetical protein | location=AFBI03000050:83415-84023(+) | protein_length=202 | sequence_SO=contig | SO=protein_coding | is_pseudo=false
# Database: Saccharomyces_cerevisiae_S288C.faa
# 0 hits found
# BLASTP 2.9.0+
# Query: EDEG_02654-t26_1-p1 | transcript=EDEG_02654-t26_1 | gene=EDEG_02654 | organism=Edhazardia_aedis_USNM_41457 | gene_product=hypothetical protein | transcript_product=hypothetical protein | location=AFBI03000050:84308-84640(+) | protein_length=110 | sequence_SO=contig | SO=protein_coding | is_pseudo=false
# Database: Saccharomyces_cerevisiae_S288C.faa
# 0 hits found
# BLASTP 2.9.0+
# Query: EDEG_02655-t26_1-p1 | transcript=EDEG_02655-t26_1 | gene=EDEG_02655 | organism=Edhazardia_aedis_USNM_41457 | gene_product=hypothetical protein | transcript_product=hypothetical protein | location=AFBI03000050:85155-85484(+) | protein_length=109 | sequence_SO=contig | SO=protein_coding | is_pseudo=false
# Database: Saccharomyces_cerevisiae_S288C.faa
# 0 hits found
# BLASTP 2.9.0+
# Query: EDEG_02656-t26_1-p1 | transcript=EDEG_02656-t26_1 | gene=EDEG_02656 | organism=Edhazardia_aedis_USNM_41457 | gene_product=hypothetical protein | transcript_product=hypothetical protein | location=AFBI03000050:92911-93291(-) | protein_length=126 | sequence_SO=contig | SO=protein_coding | is_pseudo=false
# Database: Saccharomyces_cerevisiae_S288C.faa
# 0 hits found
# BLASTP 2.9.0+
# Query: EDEG_02657-t26_1-p1 | transcript=EDEG_02657-t26_1 | gene=EDEG_02657 | organism=Edhazardia_aedis_USNM_41457 | gene_product=hypothetical protein | transcript_product=hypothetical protein | location=AFBI03000050:106266-106751(-) | protein_length=161 | sequence_SO=contig | SO=protein_coding | is_pseudo=false
# Database: Saccharomyces_cerevisiae_S288C.faa
# 0 hits found
# BLASTP 2.9.0+
# Query: EDEG_02658-t26_1-p1 | transcript=EDEG_02658-t26_1 | gene=EDEG_02658 | organism=Edhazardia_aedis_USNM_41457 | gene_product=hypothetical protein | transcript_product=hypothetical protein | location=AFBI03000050:122464-123285(+) | protein_length=273 | sequence_SO=contig | SO=protein_coding | is_pseudo=false
# Database: Saccharomyces_cerevisiae_S288C.faa
# 0 hits found
# BLASTP 2.9.0+
# Query: EDEG_02659-t26_1-p1 | transcript=EDEG_02659-t26_1 | gene=EDEG_02659 | organism=Edhazardia_aedis_USNM_41457 | gene_product=hypothetical protein | transcript_product=hypothetical protein | location=AFBI03000050:150981-151607(+) | protein_length=208 | sequence_SO=contig | SO=protein_coding | is_pseudo=false
# Database: Saccharomyces_cerevisiae_S288C.faa
# 0 hits found
# BLASTP 2.9.0+
# Query: EDEG_02660-t26_1-p1 | transcript=EDEG_02660-t26_1 | gene=EDEG_02660 | organism=Edhazardia_aedis_USNM_41457 | gene_product=hypothetical protein | transcript_product=hypothetical protein | location=AFBI03000050:151690-152286(+) | protein_length=198 | sequence_SO=contig | SO=protein_coding | is_pseudo=false
# Database: Saccharomyces_cerevisiae_S288C.faa
# 0 hits found
# BLASTP 2.9.0+
# Query: EDEG_02661-t26_1-p1 | transcript=EDEG_02661-t26_1 | gene=EDEG_02661 | organism=Edhazardia_aedis_USNM_41457 | gene_product=methionine aminopeptidase, type II | transcript_product=methionine aminopeptidase, type II | location=AFBI03000050:158468-159529(+) | protein_length=353 | sequence_SO=contig | SO=protein_coding | is_pseudo=false
# Database: Saccharomyces_cerevisiae_S288C.faa
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 1 hits found
EDEG_02661-t26_1-p1	NP_009462.2	47.352	321	156	4	43	353	104	421	1.87e-97	293
# BLASTP 2.9.0+
# Query: EDEG_02662-t26_1-p1 | transcript=EDEG_02662-t26_1 | gene=EDEG_02662 | organism=Edhazardia_aedis_USNM_41457 | gene_product=hypothetical protein | transcript_product=hypothetical protein | location=AFBI03000050:159893-161083(-) | protein_length=396 | sequence_SO=contig | SO=protein_coding | is_pseudo=false
# Database: Saccharomyces_cerevisiae_S288C.faa
# 0 hits found
# BLASTP 2.9.0+
# Query: EDEG_02663-t26_1-p1 | transcript=EDEG_02663-t26_1 | gene=EDEG_02663 | organism=Edhazardia_aedis_USNM_41457 | gene_product=hypothetical protein | transcript_product=hypothetical protein | location=AFBI03000050:170336-170701(-) | protein_length=121 | sequence_SO=contig | SO=protein_coding | is_pseudo=false
# Database: Saccharomyces_cerevisiae_S288C.faa
# 0 hits found
# BLASTP 2.9.0+
# Query: EDEG_02664-t26_1-p1 | transcript=EDEG_02664-t26_1 | gene=EDEG_02664 | organism=Edhazardia_aedis_USNM_41457 | gene_product=hypothetical protein | transcript_product=hypothetical protein | location=AFBI03000050:186387-188756(+) | protein_length=789 | sequence_SO=contig | SO=protein_coding | is_pseudo=false
# Database: Saccharomyces_cerevisiae_S288C.faa
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 7 hits found
EDEG_02664-t26_1-p1	NP_009530.1	49.534	644	292	10	98	718	231	864	0.0	605
EDEG_02664-t26_1-p1	NP_010882.1	36.632	576	310	15	172	699	167	735	6.79e-92	307
EDEG_02664-t26_1-p1	NP_015344.1	32.586	580	290	11	162	694	303	828	1.09e-86	292
EDEG_02664-t26_1-p1	NP_013376.1	32.990	582	284	13	173	694	148	683	6.02e-86	287
EDEG_02664-t26_1-p1	NP_009761.4	35.963	545	276	12	172	694	226	719	1.61e-82	279
EDEG_02664-t26_1-p1	NP_011314.2	37.368	380	180	6	328	702	512	838	2.27e-63	228
EDEG_02664-t26_1-p1	NP_011314.2	29.286	140	94	3	159	293	261	400	2.59e-13	71.6
# BLASTP 2.9.0+
# Query: EDEG_02665-t26_1-p1 | transcript=EDEG_02665-t26_1 | gene=EDEG_02665 | organism=Edhazardia_aedis_USNM_41457 | gene_product=hypothetical protein | transcript_product=hypothetical protein | location=AFBI03000050:202413-202715(-) | protein_length=100 | sequence_SO=contig | SO=protein_coding | is_pseudo=false
# Database: Saccharomyces_cerevisiae_S288C.faa
# 0 hits found
# BLASTP 2.9.0+
# Query: EDEG_02666-t26_1-p1 | transcript=EDEG_02666-t26_1 | gene=EDEG_02666 | organism=Edhazardia_aedis_USNM_41457 | gene_product=hypothetical protein | transcript_product=hypothetical protein | location=AFBI03000050:206961-208931(+) | protein_length=656 | sequence_SO=contig | SO=protein_coding | is_pseudo=false
# Database: Saccharomyces_cerevisiae_S288C.faa
# 0 hits found
# BLASTP 2.9.0+
# Query: EDEG_02667-t26_1-p1 | transcript=EDEG_02667-t26_1 | gene=EDEG_02667 | organism=Edhazardia_aedis_USNM_41457 | gene_product=hypothetical protein | transcript_product=hypothetical protein | location=AFBI03000050:221914-223383(+) | protein_length=489 | sequence_SO=contig | SO=protein_coding | is_pseudo=false
# Database: Saccharomyces_cerevisiae_S288C.faa
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 1 hits found
EDEG_02667-t26_1-p1	NP_011617.1	28.155	103	58	3	365	451	358	460	1.74e-07	51.6
# BLASTP 2.9.0+
# Query: EDEG_02668-t26_1-p1 | transcript=EDEG_02668-t26_1 | gene=EDEG_02668 | organism=Edhazardia_aedis_USNM_41457 | gene_product=hypothetical protein | transcript_product=hypothetical protein | location=AFBI03000050:232800-233486(+) | protein_length=228 | sequence_SO=contig | SO=protein_coding | is_pseudo=false
# Database: Saccharomyces_cerevisiae_S288C.faa
# 0 hits found
# BLASTP 2.9.0+
# Query: EDEG_02669-t26_1-p1 | transcript=EDEG_02669-t26_1 | gene=EDEG_02669 | organism=Edhazardia_aedis_USNM_41457 | gene_product=hypothetical protein | transcript_product=hypothetical protein | location=AFBI03000050:234065-235105(+) | protein_length=346 | sequence_SO=contig | SO=protein_coding | is_pseudo=false
# Database: Saccharomyces_cerevisiae_S288C.faa
# 0 hits found
# BLASTP 2.9.0+
# Query: EDEG_02670-t26_1-p1 | transcript=EDEG_02670-t26_1 | gene=EDEG_02670 | organism=Edhazardia_aedis_USNM_41457 | gene_product=hypothetical protein | transcript_product=hypothetical protein | location=AFBI03000050:244769-245668(+) | protein_length=299 | sequence_SO=contig | SO=protein_coding | is_pseudo=false
# Database: Saccharomyces_cerevisiae_S288C.faa
# 0 hits found
# BLASTP 2.9.0+
# Query: EDEG_02671-t26_1-p1 | transcript=EDEG_02671-t26_1 | gene=EDEG_02671 | organism=Edhazardia_aedis_USNM_41457 | gene_product=hypothetical protein | transcript_product=hypothetical protein | location=AFBI03000050:245689-246471(+) | protein_length=260 | sequence_SO=contig | SO=protein_coding | is_pseudo=false
# Database: Saccharomyces_cerevisiae_S288C.faa
# 0 hits found
# BLASTP 2.9.0+
# Query: EDEG_02672-t26_1-p1 | transcript=EDEG_02672-t26_1 | gene=EDEG_02672 | organism=Edhazardia_aedis_USNM_41457 | gene_product=hypothetical protein | transcript_product=hypothetical protein | location=AFBI03000050:246440-247681(+) | protein_length=413 | sequence_SO=contig | SO=protein_coding | is_pseudo=false
# Database: Saccharomyces_cerevisiae_S288C.faa
# 0 hits found
# BLASTP 2.9.0+
# Query: EDEG_02673-t26_1-p1 | transcript=EDEG_02673-t26_1 | gene=EDEG_02673 | organism=Edhazardia_aedis_USNM_41457 | gene_product=hypothetical protein | transcript_product=hypothetical protein | location=AFBI03000050:258906-259220(+) | protein_length=104 | sequence_SO=contig | SO=protein_coding | is_pseudo=false
# Database: Saccharomyces_cerevisiae_S288C.faa
# 0 hits found
# BLASTP 2.9.0+
# Query: EDEG_02674-t26_1-p1 | transcript=EDEG_02674-t26_1 | gene=EDEG_02674 | organism=Edhazardia_aedis_USNM_41457 | gene_product=hypothetical protein | transcript_product=hypothetical protein | location=AFBI03000050:278667-278999(-) | protein_length=110 | sequence_SO=contig | SO=protein_coding | is_pseudo=false
# Database: Saccharomyces_cerevisiae_S288C.faa
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 1 hits found
EDEG_02674-t26_1-p1	NP_010578.3	37.963	108	64	1	2	109	516	620	1.40e-18	77.4
# BLASTP 2.9.0+
# Query: EDEG_02675-t26_1-p1 | transcript=EDEG_02675-t26_1 | gene=EDEG_02675 | organism=Edhazardia_aedis_USNM_41457 | gene_product=hypothetical protein | transcript_product=hypothetical protein | location=AFBI03000050:279206-280048(-) | protein_length=280 | sequence_SO=contig | SO=protein_coding | is_pseudo=false
# Database: Saccharomyces_cerevisiae_S288C.faa
# 0 hits found
# BLASTP 2.9.0+
# Query: EDEG_02676-t26_1-p1 | transcript=EDEG_02676-t26_1 | gene=EDEG_02676 | organism=Edhazardia_aedis_USNM_41457 | gene_product=hypothetical protein | transcript_product=hypothetical protein | location=AFBI03000050:299105-299410(+) | protein_length=101 | sequence_SO=contig | SO=protein_coding | is_pseudo=false
# Database: Saccharomyces_cerevisiae_S288C.faa
# 0 hits found
# BLASTP 2.9.0+
# Query: EDEG_02677-t26_1-p1 | transcript=EDEG_02677-t26_1 | gene=EDEG_02677 | organism=Edhazardia_aedis_USNM_41457 | gene_product=hypothetical protein | transcript_product=hypothetical protein | location=AFBI03000050:300963-301277(-) | protein_length=104 | sequence_SO=contig | SO=protein_coding | is_pseudo=false
# Database: Saccharomyces_cerevisiae_S288C.faa
# 0 hits found
# BLASTP 2.9.0+
# Query: EDEG_02678-t26_1-p1 | transcript=EDEG_02678-t26_1 | gene=EDEG_02678 | organism=Edhazardia_aedis_USNM_41457 | gene_product=hypothetical protein | transcript_product=hypothetical protein | location=AFBI03000050:307648-308325(-) | protein_length=225 | sequence_SO=contig | SO=protein_coding | is_pseudo=false
# Database: Saccharomyces_cerevisiae_S288C.faa
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 2 hits found
EDEG_02678-t26_1-p1	NP_009532.1	42.202	109	56	1	99	207	25	126	2.37e-25	94.7
EDEG_02678-t26_1-p1	NP_010685.1	34.328	67	44	0	123	189	10	76	3.41e-08	49.3
# BLASTP 2.9.0+
# Query: EDEG_02679-t26_1-p1 | transcript=EDEG_02679-t26_1 | gene=EDEG_02679 | organism=Edhazardia_aedis_USNM_41457 | gene_product=hypothetical protein | transcript_product=hypothetical protein | location=AFBI03000051:11352-11723(+) | protein_length=123 | sequence_SO=contig | SO=protein_coding | is_pseudo=false
# Database: Saccharomyces_cerevisiae_S288C.faa
# 0 hits found
# BLASTP 2.9.0+
# Query: EDEG_02680-t26_1-p1 | transcript=EDEG_02680-t26_1 | gene=EDEG_02680 | organism=Edhazardia_aedis_USNM_41457 | gene_product=hypothetical protein | transcript_product=hypothetical protein | location=AFBI03000051:26493-28172(-) | protein_length=559 | sequence_SO=contig | SO=protein_coding | is_pseudo=false
# Database: Saccharomyces_cerevisiae_S288C.faa
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 3 hits found
EDEG_02680-t26_1-p1	NP_015373.1	25.424	590	318	23	2	513	7	552	1.70e-24	105
EDEG_02680-t26_1-p1	NP_116579.1	32.787	122	73	2	54	168	716	835	1.09e-12	68.9
EDEG_02680-t26_1-p1	NP_011908.1	24.088	274	149	11	3	239	62	313	6.39e-10	59.7
# BLASTP 2.9.0+
# Query: EDEG_02681-t26_1-p1 | transcript=EDEG_02681-t26_1 | gene=EDEG_02681 | organism=Edhazardia_aedis_USNM_41457 | gene_product=hypothetical protein | transcript_product=hypothetical protein | location=AFBI03000051:38436-38999(-) | protein_length=187 | sequence_SO=contig | SO=protein_coding | is_pseudo=false
# Database: Saccharomyces_cerevisiae_S288C.faa
# 0 hits found
# BLASTP 2.9.0+
# Query: EDEG_02682-t26_1-p1 | transcript=EDEG_02682-t26_1 | gene=EDEG_02682 | organism=Edhazardia_aedis_USNM_41457 | gene_product=tRNA pseudouridine synthase A | transcript_product=tRNA pseudouridine synthase A | location=AFBI03000051:49763-50947(-) | protein_length=394 | sequence_SO=contig | SO=protein_coding | is_pseudo=false
# Database: Saccharomyces_cerevisiae_S288C.faa
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 1 hits found
EDEG_02682-t26_1-p1	NP_116655.1	34.586	133	66	4	8	119	94	226	7.61e-13	67.4
# BLASTP 2.9.0+
# Query: EDEG_02684-t26_1-p1 | transcript=EDEG_02684-t26_1 | gene=EDEG_02684 | organism=Edhazardia_aedis_USNM_41457 | gene_product=hypothetical protein | transcript_product=hypothetical protein | location=AFBI03000051:68776-69099(+) | protein_length=107 | sequence_SO=contig | SO=protein_coding | is_pseudo=false
# Database: Saccharomyces_cerevisiae_S288C.faa
# 0 hits found
# BLASTP 2.9.0+
# Query: EDEG_02685-t26_1-p1 | transcript=EDEG_02685-t26_1 | gene=EDEG_02685 | organism=Edhazardia_aedis_USNM_41457 | gene_product=hypothetical protein | transcript_product=hypothetical protein | location=AFBI03000051:69710-71992(-) | protein_length=760 | sequence_SO=contig | SO=protein_coding | is_pseudo=false
# Database: Saccharomyces_cerevisiae_S288C.faa
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 12 hits found
EDEG_02685-t26_1-p1	NP_011639.3	39.669	242	125	7	488	724	246	471	4.09e-45	167
EDEG_02685-t26_1-p1	NP_010360.1	35.565	239	131	4	488	722	48	267	4.48e-43	156
EDEG_02685-t26_1-p1	NP_011059.3	35.470	234	126	5	488	716	60	273	3.51e-41	151
EDEG_02685-t26_1-p1	NP_010147.1	34.874	238	134	6	488	722	114	333	1.86e-38	145
EDEG_02685-t26_1-p1	NP_010093.1	34.874	238	134	6	488	722	122	341	3.61e-38	144
EDEG_02685-t26_1-p1	NP_014429.3	35.688	269	127	9	474	722	37	279	7.18e-38	143
EDEG_02685-t26_1-p1	NP_013696.1	33.333	249	135	8	488	732	416	637	7.68e-37	145
EDEG_02685-t26_1-p1	NP_010236.1	35.685	241	130	7	488	722	50	271	1.14e-35	135
EDEG_02685-t26_1-p1	NP_010724.1	34.335	233	130	5	488	716	451	664	2.62e-35	140
EDEG_02685-t26_1-p1	NP_015146.1	32.900	231	136	6	488	716	298	511	7.40e-34	135
EDEG_02685-t26_1-p1	NP_013537.1	29.762	252	132	8	488	714	116	347	8.03e-23	101
EDEG_02685-t26_1-p1	NP_013655.1	29.323	266	132	9	488	714	141	389	1.60e-20	94.4
# BLASTP 2.9.0+
# Query: EDEG_02686-t26_1-p1 | transcript=EDEG_02686-t26_1 | gene=EDEG_02686 | organism=Edhazardia_aedis_USNM_41457 | gene_product=hypothetical protein | transcript_product=hypothetical protein | location=AFBI03000051:85134-85712(-) | protein_length=192 | sequence_SO=contig | SO=protein_coding | is_pseudo=false
# Database: Saccharomyces_cerevisiae_S288C.faa
# 0 hits found
# BLASTP 2.9.0+
# Query: EDEG_02687-t26_1-p1 | transcript=EDEG_02687-t26_1 | gene=EDEG_02687 | organism=Edhazardia_aedis_USNM_41457 | gene_product=hypothetical protein | transcript_product=hypothetical protein | location=AFBI03000051:86353-86742(+) | protein_length=129 | sequence_SO=contig | SO=protein_coding | is_pseudo=false
# Database: Saccharomyces_cerevisiae_S288C.faa
# 0 hits found
# BLASTP 2.9.0+
# Query: EDEG_02688-t26_1-p1 | transcript=EDEG_02688-t26_1 | gene=EDEG_02688 | organism=Edhazardia_aedis_USNM_41457 | gene_product=hypothetical protein | transcript_product=hypothetical protein | location=AFBI03000051:87193-87453(-) | protein_length=86 | sequence_SO=contig | SO=protein_coding | is_pseudo=false
# Database: Saccharomyces_cerevisiae_S288C.faa
# 0 hits found
# BLASTP 2.9.0+
# Query: EDEG_02689-t26_1-p1 | transcript=EDEG_02689-t26_1 | gene=EDEG_02689 | organism=Edhazardia_aedis_USNM_41457 | gene_product=hypothetical protein | transcript_product=hypothetical protein | location=AFBI03000051:99157-102030(-) | protein_length=957 | sequence_SO=contig | SO=protein_coding | is_pseudo=false
# Database: Saccharomyces_cerevisiae_S288C.faa
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 1 hits found
EDEG_02689-t26_1-p1	NP_011762.1	25.248	202	126	6	8	188	4	201	1.90e-15	78.6
# BLASTP 2.9.0+
# Query: EDEG_02690-t26_1-p1 | transcript=EDEG_02690-t26_1 | gene=EDEG_02690 | organism=Edhazardia_aedis_USNM_41457 | gene_product=hypothetical protein | transcript_product=hypothetical protein | location=AFBI03000051:112651-115596(+) | protein_length=981 | sequence_SO=contig | SO=protein_coding | is_pseudo=false
# Database: Saccharomyces_cerevisiae_S288C.faa
# 0 hits found
# BLASTP 2.9.0+
# Query: EDEG_02691-t26_1-p1 | transcript=EDEG_02691-t26_1 | gene=EDEG_02691 | organism=Edhazardia_aedis_USNM_41457 | gene_product=hypothetical protein | transcript_product=hypothetical protein | location=AFBI03000051:142905-144473(-) | protein_length=522 | sequence_SO=contig | SO=protein_coding | is_pseudo=false
# Database: Saccharomyces_cerevisiae_S288C.faa
# 0 hits found
# BLASTP 2.9.0+
# Query: EDEG_02692-t26_1-p1 | transcript=EDEG_02692-t26_1 | gene=EDEG_02692 | organism=Edhazardia_aedis_USNM_41457 | gene_product=hypothetical protein | transcript_product=hypothetical protein | location=AFBI03000051:169622-171445(+) | protein_length=607 | sequence_SO=contig | SO=protein_coding | is_pseudo=false
# Database: Saccharomyces_cerevisiae_S288C.faa
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 28 hits found
EDEG_02692-t26_1-p1	NP_014796.3	26.703	367	220	14	6	342	872	1219	9.99e-24	104
EDEG_02692-t26_1-p1	NP_014796.3	21.912	251	178	6	21	256	175	422	4.29e-08	54.3
